,CID,mol_id,action,CID_id,mol_id_id,id
1939,6335412,1711117,agonist,517,1215,1
1940,3478,1711117,agonist,551,1215,1
1941,4829,1711117,agonist,600,1215,1
1942,121891,1711117,agonist,671,1215,1
1943,39042,1711117,agonist,717,1215,1
1944,54746,181432,agonist,56,1218,1
1945,5095,181432,agonist,68,1218,1
1946,4585,181432,agonist,113,1218,1
1947,119570,181432,agonist,155,1218,1
1948,28864,181432,agonist,262,1218,1
1949,8223,181432,agonist,319,1218,1
1950,6005,181432,agonist,331,1218,1
1951,4199,181432,agonist,382,1218,1
1952,2130,181432,agonist,450,1218,1
1953,681,181432,agonist,497,1218,1
1954,4054,181432,agonist,536,1218,1
1955,31101,181432,agonist,638,1218,1
1956,6047,181432,agonist,662,1218,1
1957,60795,181432,agonist,664,1218,1
1958,59227,181432,agonist,821,1218,1
1959,11154555,181432,agonist,829,1218,1
1960,11154555,181432,agonist,829,1218,1
1961,11978813,181432,agonist,973,1218,1
1962,11978813,181432,agonist,973,1218,1
1963,54746,36431,agonist,56,1219,1
1964,5095,36431,agonist,68,1219,1
1965,28864,36431,agonist,262,1219,1
1966,8223,36431,agonist,319,1219,1
1967,6005,36431,agonist,331,1219,1
1968,5584,36431,agonist,341,1219,1
1969,31101,36431,agonist,638,1219,1
1970,644019,36431,agonist,954,1219,1
1971,4830,36431,agonist,1005,1219,1
1972,54746,30397,agonist,56,1220,1
1973,54746,30397,agonist,56,1220,1
1974,5095,30397,agonist,68,1220,1
1975,8223,30397,agonist,319,1220,1
1976,6005,30397,agonist,331,1220,1
1977,3341,30397,agonist,380,1220,1
1978,4199,30397,agonist,382,1220,1
1979,681,30397,agonist,497,1220,1
1980,681,30397,agonist,497,1220,1
1981,31101,30397,agonist,638,1220,1
1982,6047,30397,agonist,662,1220,1
1983,60795,30397,agonist,664,1220,1
1984,59227,30397,agonist,821,1220,1
1985,54746,32049,agonist,56,1221,1
1986,54746,32049,agonist,56,1221,1
1987,5095,32049,agonist,68,1221,1
1988,8223,32049,agonist,319,1221,1
1989,6005,32049,agonist,331,1221,1
1990,3341,32049,agonist,380,1221,1
1991,681,32049,agonist,497,1221,1
1992,681,32049,agonist,497,1221,1
1993,31101,32049,agonist,638,1221,1
1994,6047,32049,agonist,662,1221,1
1995,60795,32049,agonist,664,1221,1
1996,59227,32049,agonist,821,1221,1
1997,54746,927342,agonist,56,1222,1
1998,5095,927342,agonist,68,1222,1
1999,119570,927342,agonist,155,1222,1
2000,28864,927342,agonist,262,1222,1
2001,6005,927342,agonist,331,1222,1
2002,681,927342,agonist,497,1222,1
2003,31101,927342,agonist,638,1222,1
2004,6047,927342,agonist,662,1222,1
2005,60795,927342,agonist,664,1222,1
2006,59227,927342,agonist,821,1222,1
2007,11154555,927342,agonist,829,1222,1
2008,11154555,927342,agonist,829,1222,1
2009,68870,927342,agonist,1007,1222,1
2010,54746,291946,agonist,56,1223,1
2011,5095,291946,agonist,68,1223,1
2012,119570,291946,agonist,155,1223,1
2013,28864,291946,agonist,262,1223,1
2014,6005,291946,agonist,331,1223,1
2015,681,291946,agonist,497,1223,1
2016,6047,291946,agonist,662,1223,1
2017,60795,291946,agonist,664,1223,1
2018,6918248,291946,agonist,807,1223,1
2019,59227,291946,agonist,821,1223,1
2020,4168,681914,agonist,661,1224,1
2021,5095,178196,agonist,68,1226,1
2022,10531,178196,agonist,105,1226,1
2023,439260,178196,agonist,130,1226,1
2024,119570,178196,agonist,155,1226,1
2025,3105,178196,agonist,174,1226,1
2026,2435,178196,agonist,195,1226,1
2027,2803,178196,agonist,253,1226,1
2028,3517,178196,agonist,283,1226,1
2029,8223,178196,agonist,319,1226,1
2030,5487,178196,agonist,320,1226,1
2031,6005,178196,agonist,331,1226,1
2032,7028,178196,agonist,412,1226,1
2033,4636,178196,agonist,464,1226,1
2034,4636,178196,agonist,464,1226,1
2035,2216,178196,agonist,480,1226,1
2036,3519,178196,agonist,521,1226,1
2037,31101,178196,agonist,638,1226,1
2038,3677,178196,agonist,713,1226,1
2039,30668,178196,agonist,811,1226,1
2040,92974,178196,agonist,848,1226,1
2041,5709,178196,agonist,868,1226,1
2042,164739,178196,agonist,877,1226,1
2043,4436,178196,agonist,880,1226,1
2044,2225,178196,agonist,985,1226,1
2045,4810,178196,agonist,993,1226,1
2046,5282430,178196,agonist,1036,1226,1
2047,5095,178198,agonist,68,1227,1
2048,667484,178198,agonist,84,1227,1
2049,439260,178198,agonist,130,1227,1
2050,2435,178198,agonist,195,1227,1
2051,2803,178198,agonist,253,1227,1
2052,8223,178198,agonist,319,1227,1
2053,8223,178198,agonist,319,1227,1
2054,5487,178198,agonist,320,1227,1
2055,6005,178198,agonist,331,1227,1
2056,5073,178198,agonist,346,1227,1
2057,2216,178198,agonist,480,1227,1
2058,31101,178198,agonist,638,1227,1
2059,3677,178198,agonist,713,1227,1
2060,92974,178198,agonist,848,1227,1
2061,5709,178198,agonist,868,1227,1
2062,164739,178198,agonist,877,1227,1
2063,2225,178198,agonist,985,1227,1
2064,5282430,178198,agonist,1036,1227,1
2065,5095,178194,agonist,68,1228,1
2066,439260,178194,agonist,130,1228,1
2067,2435,178194,agonist,195,1228,1
2068,2803,178194,agonist,253,1228,1
2069,5487,178194,agonist,320,1228,1
2070,6005,178194,agonist,331,1228,1
2071,5073,178194,agonist,346,1228,1
2072,4636,178194,agonist,464,1228,1
2073,31101,178194,agonist,638,1228,1
2074,115237,178194,agonist,679,1228,1
2075,3677,178194,agonist,713,1228,1
2076,92974,178194,agonist,848,1228,1
2077,5709,178194,agonist,868,1228,1
2078,164739,178194,agonist,877,1228,1
2079,2225,178194,agonist,985,1228,1
2080,5282430,178194,agonist,1036,1228,1
2081,5910,61970253,agonist,564,1229,1
2082,3054,31234,agonist,61,1233,1
2083,6917715,31234,agonist,86,1233,1
2084,40973,31234,agonist,95,1233,1
2085,5035,31234,agonist,192,1233,1
2086,6279,31234,agonist,268,1233,1
2087,5870,31234,agonist,297,1233,1
2088,2733526,31234,agonist,309,1233,1
2089,9270,31234,agonist,392,1233,1
2090,2800,31234,agonist,428,1233,1
2091,667476,31234,agonist,433,1233,1
2092,6540478,31234,agonist,477,1233,1
2093,5991,31234,agonist,488,1233,1
2094,259331,31234,agonist,634,1233,1
2095,6291,31234,agonist,710,1233,1
2096,28417,31234,agonist,723,1233,1
2097,235905,31234,agonist,740,1233,1
2098,3001028,31234,agonist,781,1233,1
2099,9046,31234,agonist,782,1233,1
2100,216416,31234,agonist,837,1233,1
2101,154257,31234,agonist,853,1233,1
2102,444008,31234,agonist,956,1233,1
2103,27812,31234,agonist,1043,1233,1
2104,3054,4092075,agonist,61,1234,1
2105,3054,2911152,agonist,61,1235,1
2106,5035,2911152,agonist,192,1235,1
2107,2733526,2911152,agonist,309,1235,1
2108,3001028,2911152,agonist,781,1235,1
2109,216416,2911152,agonist,837,1235,1
2110,13109,178628,agonist,129,1236,1
2111,5878,178628,agonist,278,1236,1
2112,6013,178628,agonist,281,1236,1
2113,31378,178628,agonist,313,1236,1
2114,6540478,178628,agonist,477,1236,1
2115,28417,178628,agonist,723,1236,1
2116,6010,178628,agonist,879,1236,1
2117,5281417,178628,agonist,1072,1236,1
2118,7741,184088,agonist,70,1249,1
2119,774,184088,agonist,825,1249,1
2120,60961,178150,agonist,289,1256,1
2121,5282226,456564,agonist,81,1260,1
2122,5311221,456564,agonist,296,1260,1
2123,5311027,456564,agonist,444,1260,1
2124,443958,12654863,agonist,82,1261,1
2125,6917715,35652,agonist,86,1270,1
2126,40973,35652,agonist,95,1270,1
2127,5833,35652,agonist,157,1270,1
2128,444036,35652,agonist,261,1270,1
2129,6279,35652,agonist,268,1270,1
2130,6230,35652,agonist,334,1270,1
2131,9270,35652,agonist,392,1270,1
2132,6540478,35652,agonist,477,1270,1
2133,68873,35652,agonist,719,1270,1
2134,28417,35652,agonist,723,1270,1
2135,235905,35652,agonist,740,1270,1
2136,169870,35652,agonist,895,1270,1
2137,68861,35652,agonist,972,1270,1
2138,27812,35652,agonist,1043,1270,1
2139,5311027,410209,agonist,444,1272,1
2140,5280360,410209,agonist,452,1272,1
2141,5311181,410209,agonist,567,1272,1
2142,6438378,410209,agonist,977,1272,1
2143,65948,179806,agonist,986,1276,1
2144,2160,339918,agonist,106,1301,1
2145,2160,530791,agonist,106,1302,1
2146,774,10241847,agonist,825,1305,1
2147,2160,1783387,agonist,106,1306,1
2148,5360696,1783387,agonist,215,1306,1
2149,2562,1783387,agonist,1029,1306,1
2150,439260,178896,agonist,130,1307,1
2151,5403,178896,agonist,422,1307,1
2152,5152,178896,agonist,465,1307,1
2153,4828,178896,agonist,478,1307,1
2154,3410,178896,agonist,494,1307,1
2155,3779,178896,agonist,550,1307,1
2156,3343,178896,agonist,687,1307,1
2157,3677,178896,agonist,713,1307,1
2158,2663,178896,agonist,795,1307,1
2159,92974,178896,agonist,848,1307,1
2160,9865528,178896,agonist,928,1307,1
2161,11963622,28230,agonist,108,1308,1
2162,4510,28230,agonist,342,1308,1
2163,6883,28230,agonist,429,1308,1
2164,10026,28230,agonist,758,1308,1
2165,5280360,4204216,agonist,452,1312,1
2166,5311181,4204216,agonist,567,1312,1
2167,3715,307341,agonist,109,1313,1
2168,2796,307341,agonist,288,1313,1
2169,3339,307341,agonist,535,1313,1
2170,3463,307341,agonist,665,1313,1
2171,39042,307341,agonist,717,1313,1
2172,64929,307341,agonist,1079,1313,1
2173,6518,386764,agonist,834,1320,1
2174,6005,6980076,agonist,331,1325,1
2175,774,5031291,agonist,825,1328,1
2176,4178,533324,agonist,136,1329,1
2177,4497,533324,agonist,145,1329,1
2178,3397,533324,agonist,207,1329,1
2179,60823,533324,agonist,558,1329,1
2180,3899,533324,agonist,574,1329,1
2181,5281613,533324,agonist,944,1329,1
2182,5944,533324,agonist,1064,1329,1
2183,31378,307166,agonist,313,1342,1
2184,4567,5565888,agonist,832,1359,1
2185,5819,825639,agonist,175,1374,1
2186,8730,825639,agonist,213,1374,1
2187,5819,31207,agonist,175,1375,1
2188,8730,31207,agonist,213,1375,1
2189,5284513,190948,agonist,181,1378,1
2190,5284592,407807,agonist,196,1386,1
2191,5284592,29915,agonist,196,1387,1
2192,5360696,123231939,agonist,215,1394,1
2193,39042,190230,agonist,717,1431,1
2194,753,190230,agonist,1019,1431,1
2195,60961,349449,agonist,289,1453,1
2196,5487,3462807,agonist,320,1470,1
2197,4810,3462807,agonist,993,1470,1
2198,57469,7330281,agonist,339,1477,1
2199,644019,3287188,agonist,954,1533,1
2200,72081,28418,agonist,772,1547,1
2201,702,31851,agonist,439,1554,1
2202,702,31849,agonist,439,1555,1
2203,4595,2661757,agonist,443,1557,1
2204,4168,2661757,agonist,661,1557,1
2205,3052762,2661757,agonist,857,1557,1
2206,5281104,340203,agonist,448,1566,1
2207,5311071,340203,agonist,553,1566,1
2208,5280360,632650,agonist,452,1568,1
2209,5282381,632650,agonist,461,1568,1
2210,6438378,632650,agonist,977,1568,1
2211,82148,602130,agonist,859,1575,1
2212,10220503,602130,agonist,957,1575,1
2213,82148,971194,agonist,859,1576,1
2214,10220503,971194,agonist,957,1576,1
2215,156419,599820,agonist,515,1583,1
2216,71511839,599820,agonist,1069,1583,1
2217,11304743,31671,agonist,940,1594,1
2218,5353788,31671,agonist,1002,1594,1
2219,70693500,31671,agonist,1075,1594,1
2220,5284607,36093,agonist,524,1596,1
2221,5311181,495043,agonist,567,1624,1
2222,5284583,40788343,agonist,639,1652,1
2223,5361,337722,agonist,784,1657,1
2224,16681432,34765,agonist,684,1669,1
2225,159055,8977866,agonist,769,1689,1
2226,1548943,8977866,agonist,891,1689,1
2227,1548942,8977866,agonist,971,1689,1
2228,6918026,431095,agonist,805,1702,1
2229,16129681,431095,agonist,968,1702,1
2230,447715,1546084,agonist,828,1708,1
2231,4567,995300,agonist,832,1711,1
2232,6518,455997,agonist,834,1712,1
2233,7558,14600074,agonist,882,1719,1
2234,10680,36609,agonist,900,1721,1
2235,9458,292242,agonist,911,1723,1
2236,16129681,307434,agonist,968,1744,1
2237,2202,4426597,agonist,1028,1755,1
2238,25074887,183422,antagonist,2,1082,2
2239,16136245,183422,antagonist,872,1082,2
2240,27812,183422,antagonist,1043,1082,2
2241,151171,667068,antagonist,423,1083,2
2242,21772,36433,antagonist,945,1085,2
2243,60846,179122,antagonist,6,1086,2
2244,158781,179122,antagonist,73,1086,2
2245,3961,179122,antagonist,310,1086,2
2246,2540,179122,antagonist,378,1086,2
2247,5281037,179122,antagonist,424,1086,2
2248,65999,179122,antagonist,481,1086,2
2249,3749,179122,antagonist,529,1086,2
2250,60919,179122,antagonist,708,1086,2
2251,11238823,179122,antagonist,915,1086,2
2252,72106,187193,antagonist,1004,1088,2
2253,5833,31680,antagonist,157,1089,2
2254,55245,31680,antagonist,398,1089,2
2255,5281004,31680,antagonist,656,1089,2
2256,27812,31680,antagonist,1043,1089,2
2257,5360696,755648,antagonist,215,1093,2
2258,8271,755648,antagonist,409,1093,2
2259,2130,755648,antagonist,450,1093,2
2260,4763,755648,antagonist,624,1093,2
2261,3608,755648,antagonist,709,1093,2
2262,5360696,496607,antagonist,215,1094,2
2263,8271,496607,antagonist,409,1094,2
2264,2130,496607,antagonist,450,1094,2
2265,4763,496607,antagonist,624,1094,2
2266,3608,496607,antagonist,709,1094,2
2267,5360696,32017,antagonist,215,1095,2
2268,6172,1458110,antagonist,194,1096,2
2269,5360696,1458110,antagonist,215,1096,2
2270,62886,1458110,antagonist,249,1096,2
2271,4032,1458110,antagonist,299,1096,2
2272,441290,1458110,antagonist,343,1096,2
2273,47320,1458110,antagonist,345,1096,2
2274,2381,1458110,antagonist,386,1096,2
2275,6000,1458110,antagonist,637,1096,2
2276,5281042,1458110,antagonist,659,1096,2
2277,21233,1458110,antagonist,703,1096,2
2278,441289,1458110,antagonist,704,1096,2
2279,39765,1458110,antagonist,705,1096,2
2280,5360696,177898,antagonist,215,1097,2
2281,2130,177898,antagonist,450,1097,2
2282,5850,177898,antagonist,569,1097,2
2283,444,177898,antagonist,613,1097,2
2284,15130,177898,antagonist,660,1097,2
2285,4095,12053839,antagonist,112,1101,2
2286,5850,12053839,antagonist,569,1101,2
2287,5360696,1458126,antagonist,215,1103,2
2288,5850,1458126,antagonist,569,1103,2
2289,3902,179002,antagonist,511,1104,2
2290,2170,31631,antagonist,230,1106,2
2291,3373,31631,antagonist,642,1106,2
2292,9915886,31631,antagonist,1038,1106,2
2293,24872560,31631,antagonist,1056,1106,2
2294,9915886,386422,antagonist,1038,1107,2
2295,24872560,386422,antagonist,1056,1107,2
2296,9915886,386424,antagonist,1038,1108,2
2297,24872560,386424,antagonist,1056,1108,2
2298,9915886,905393,antagonist,1038,1109,2
2299,24872560,905393,antagonist,1056,1109,2
2300,3373,182916,antagonist,642,1110,2
2301,9915886,182916,antagonist,1038,1110,2
2302,24872560,182916,antagonist,1056,1110,2
2303,9915886,1470364,antagonist,1038,1111,2
2304,24872560,1470364,antagonist,1056,1111,2
2305,9915886,31635,antagonist,1038,1112,2
2306,24872560,31635,antagonist,1056,1112,2
2307,9915886,455946,antagonist,1038,1113,2
2308,24872560,455946,antagonist,1056,1113,2
2309,9915886,182925,antagonist,1038,1114,2
2310,24872560,182925,antagonist,1056,1114,2
2311,9915886,2388693,antagonist,1038,1115,2
2312,24872560,2388693,antagonist,1056,1115,2
2313,9915886,1857126,antagonist,1038,1116,2
2314,24872560,1857126,antagonist,1056,1116,2
2315,9915886,193783776,antagonist,1038,1117,2
2316,24872560,193783776,antagonist,1056,1117,2
2317,3373,31637,antagonist,642,1118,2
2318,9915886,31637,antagonist,1038,1118,2
2319,24872560,31637,antagonist,1056,1118,2
2320,9915886,1754749,antagonist,1038,1119,2
2321,24872560,1754749,antagonist,1056,1119,2
2322,9915886,2197001,antagonist,1038,1120,2
2323,24872560,2197001,antagonist,1056,1120,2
2324,9915886,7861736,antagonist,1038,1121,2
2325,24872560,7861736,antagonist,1056,1121,2
2326,59768,178200,antagonist,14,1123,2
2327,2369,178200,antagonist,20,1123,2
2328,4171,178200,antagonist,66,1123,2
2329,2249,178200,antagonist,114,1123,2
2330,33624,178200,antagonist,133,1123,2
2331,5253,178200,antagonist,198,1123,2
2332,4543,178200,antagonist,227,1123,2
2333,4946,178200,antagonist,251,1123,2
2334,3869,178200,antagonist,266,1123,2
2335,2405,178200,antagonist,273,1123,2
2336,5403,178200,antagonist,422,1123,2
2337,2157,178200,antagonist,587,1123,2
2338,2585,178200,antagonist,601,1123,2
2339,4932,178200,antagonist,630,1123,2
2340,39147,178200,antagonist,640,1123,2
2341,39468,178200,antagonist,647,1123,2
2342,31477,178200,antagonist,650,1123,2
2343,2372,178200,antagonist,688,1123,2
2344,4883,178200,antagonist,689,1123,2
2345,37464,178200,antagonist,711,1123,2
2346,4631,178200,antagonist,743,1123,2
2347,2663,178200,antagonist,795,1123,2
2348,71301,178200,antagonist,798,1123,2
2349,11954293,178200,antagonist,844,1123,2
2350,2475,178200,antagonist,908,1123,2
2351,60657,178200,antagonist,1017,1123,2
2352,7699,184039,antagonist,420,1127,2
2353,5311304,452073,antagonist,405,1128,2
2354,5488548,452073,antagonist,849,1128,2
2355,2562,452073,antagonist,1029,1128,2
2356,33741,338028,antagonist,18,1130,2
2357,2771,338028,antagonist,35,1130,2
2358,60854,338028,antagonist,55,1130,2
2359,4585,338028,antagonist,113,1130,2
2360,2818,338028,antagonist,128,1130,2
2361,4205,338028,antagonist,132,1130,2
2362,3964,338028,antagonist,152,1130,2
2363,2913,338028,antagonist,166,1130,2
2364,3696,338028,antagonist,180,1130,2
2365,4543,338028,antagonist,227,1130,2
2366,2170,338028,antagonist,230,1130,2
2367,5584,338028,antagonist,341,1130,2
2368,5073,338028,antagonist,346,1130,2
2369,4199,338028,antagonist,382,1130,2
2370,667468,338028,antagonist,604,1130,2
2371,5002,338028,antagonist,658,1130,2
2372,60795,338028,antagonist,664,1130,2
2373,115237,338028,antagonist,679,1130,2
2374,72287,338028,antagonist,722,1130,2
2375,4184,338028,antagonist,830,1130,2
2376,27400,338028,antagonist,833,1130,2
2377,11954293,338028,antagonist,844,1130,2
2378,82148,338028,antagonist,859,1130,2
2379,5205,338028,antagonist,1012,1130,2
2380,5467,338028,antagonist,1070,1130,2
2381,3033053,532060,antagonist,646,1131,2
2382,5488548,532060,antagonist,849,1131,2
2383,5311304,27545517,antagonist,405,1132,2
2384,5488548,27545517,antagonist,849,1132,2
2385,11250029,27545517,antagonist,999,1132,2
2386,33741,20372905,antagonist,18,1133,2
2387,4095,20372905,antagonist,112,1133,2
2388,3290,20372905,antagonist,144,1133,2
2389,5360696,20372905,antagonist,215,1133,2
2390,71158,20372905,antagonist,300,1133,2
2391,702,20372905,antagonist,439,1133,2
2392,2130,20372905,antagonist,450,1133,2
2393,3331,20372905,antagonist,472,1133,2
2394,4054,20372905,antagonist,536,1133,2
2395,4601,20372905,antagonist,623,1133,2
2396,4763,20372905,antagonist,624,1133,2
2397,33741,32324,antagonist,18,1134,2
2398,60854,32324,antagonist,55,1134,2
2399,3114,32324,antagonist,77,1134,2
2400,2160,32324,antagonist,106,1134,2
2401,657308,32324,antagonist,111,1134,2
2402,4585,32324,antagonist,113,1134,2
2403,4167,32324,antagonist,116,1134,2
2404,2818,32324,antagonist,128,1134,2
2405,5572,32324,antagonist,134,1134,2
2406,4642,32324,antagonist,138,1134,2
2407,4919,32324,antagonist,141,1134,2
2408,154417,32324,antagonist,159,1134,2
2409,2913,32324,antagonist,166,1134,2
2410,3696,32324,antagonist,180,1134,2
2411,444031,32324,antagonist,205,1134,2
2412,21867154,32324,antagonist,216,1134,2
2413,4543,32324,antagonist,227,1134,2
2414,2170,32324,antagonist,230,1134,2
2415,4474,32324,antagonist,279,1134,2
2416,43815,32324,antagonist,332,1134,2
2417,6646,32324,antagonist,340,1134,2
2418,3000322,32324,antagonist,351,1134,2
2419,5593,32324,antagonist,385,1134,2
2420,6834,32324,antagonist,399,1134,2
2421,4011,32324,antagonist,463,1134,2
2422,443879,32324,antagonist,534,1134,2
2423,4634,32324,antagonist,548,1134,2
2424,4927,32324,antagonist,552,1134,2
2425,667468,32324,antagonist,604,1134,2
2426,2995,32324,antagonist,610,1134,2
2427,5002,32324,antagonist,658,1134,2
2428,5281042,32324,antagonist,659,1134,2
2429,60795,32324,antagonist,664,1134,2
2430,441289,32324,antagonist,704,1134,2
2431,72287,32324,antagonist,722,1134,2
2432,5487427,32324,antagonist,725,1134,2
2433,154059,32324,antagonist,745,1134,2
2434,4057,32324,antagonist,792,1134,2
2435,27400,32324,antagonist,833,1134,2
2436,6918558,32324,antagonist,875,1134,2
2437,24199,32324,antagonist,894,1134,2
2438,11434515,32324,antagonist,930,1134,2
2439,11519070,32324,antagonist,960,1134,2
2440,5573,32324,antagonist,966,1134,2
2441,5284550,32324,antagonist,975,1134,2
2442,6433090,32324,antagonist,998,1134,2
2443,5457,32324,antagonist,1031,1134,2
2444,4942,32324,antagonist,1063,1134,2
2445,33741,34451,antagonist,18,1135,2
2446,5284632,34451,antagonist,29,1135,2
2447,5749,34451,antagonist,38,1135,2
2448,1201549,34451,antagonist,54,1135,2
2449,60854,34451,antagonist,55,1135,2
2450,3114,34451,antagonist,77,1135,2
2451,2160,34451,antagonist,106,1135,2
2452,657308,34451,antagonist,111,1135,2
2453,4585,34451,antagonist,113,1135,2
2454,4167,34451,antagonist,116,1135,2
2455,2818,34451,antagonist,128,1135,2
2456,5572,34451,antagonist,134,1135,2
2457,4642,34451,antagonist,138,1135,2
2458,4919,34451,antagonist,141,1135,2
2459,3290,34451,antagonist,144,1135,2
2460,154417,34451,antagonist,159,1135,2
2461,2913,34451,antagonist,166,1135,2
2462,3696,34451,antagonist,180,1135,2
2463,444031,34451,antagonist,205,1135,2
2464,21867154,34451,antagonist,216,1135,2
2465,4543,34451,antagonist,227,1135,2
2466,2170,34451,antagonist,230,1135,2
2467,2170,34451,antagonist,230,1135,2
2468,4474,34451,antagonist,279,1135,2
2469,4848,34451,antagonist,304,1135,2
2470,43815,34451,antagonist,332,1135,2
2471,6646,34451,antagonist,340,1135,2
2472,3000322,34451,antagonist,351,1135,2
2473,2784,34451,antagonist,365,1135,2
2474,4934,34451,antagonist,372,1135,2
2475,3042,34451,antagonist,381,1135,2
2476,5593,34451,antagonist,385,1135,2
2477,2381,34451,antagonist,386,1135,2
2478,6834,34451,antagonist,399,1135,2
2479,4011,34451,antagonist,463,1135,2
2480,4097,34451,antagonist,466,1135,2
2481,2905,34451,antagonist,490,1135,2
2482,443879,34451,antagonist,534,1135,2
2483,4634,34451,antagonist,548,1135,2
2484,4927,34451,antagonist,552,1135,2
2485,667468,34451,antagonist,604,1135,2
2486,3354,34451,antagonist,608,1135,2
2487,2995,34451,antagonist,610,1135,2
2488,146570,34451,antagonist,625,1135,2
2489,5002,34451,antagonist,658,1135,2
2490,60795,34451,antagonist,664,1135,2
2491,72287,34451,antagonist,722,1135,2
2492,5487427,34451,antagonist,725,1135,2
2493,154059,34451,antagonist,745,1135,2
2494,4057,34451,antagonist,792,1135,2
2495,27400,34451,antagonist,833,1135,2
2496,6918558,34451,antagonist,875,1135,2
2497,24199,34451,antagonist,894,1135,2
2498,11434515,34451,antagonist,930,1135,2
2499,11519070,34451,antagonist,960,1135,2
2500,5573,34451,antagonist,966,1135,2
2501,5284550,34451,antagonist,975,1135,2
2502,6433090,34451,antagonist,998,1135,2
2503,5457,34451,antagonist,1031,1135,2
2504,4942,34451,antagonist,1063,1135,2
2505,2369,29371,antagonist,20,1138,2
2506,4171,29371,antagonist,66,1138,2
2507,33624,29371,antagonist,133,1138,2
2508,5253,29371,antagonist,198,1138,2
2509,2583,29371,antagonist,218,1138,2
2510,4543,29371,antagonist,227,1138,2
2511,4946,29371,antagonist,251,1138,2
2512,3869,29371,antagonist,266,1138,2
2513,2405,29371,antagonist,273,1138,2
2514,2585,29371,antagonist,601,1138,2
2515,2995,29371,antagonist,610,1138,2
2516,4932,29371,antagonist,630,1138,2
2517,39147,29371,antagonist,640,1138,2
2518,39468,29371,antagonist,647,1138,2
2519,31477,29371,antagonist,650,1138,2
2520,2372,29371,antagonist,688,1138,2
2521,37464,29371,antagonist,711,1138,2
2522,4631,29371,antagonist,743,1138,2
2523,71301,29371,antagonist,798,1138,2
2524,11954293,29371,antagonist,844,1138,2
2525,2475,29371,antagonist,908,1138,2
2526,441383,578119,antagonist,59,1139,2
2527,71616,578119,antagonist,257,1139,2
2528,5482,578119,antagonist,512,1139,2
2529,3198,578119,antagonist,596,1139,2
2530,2519,256155,antagonist,23,1142,2
2531,2153,256155,antagonist,75,1142,2
2532,3182,256155,antagonist,295,1142,2
2533,4740,256155,antagonist,383,1142,2
2534,9433,256155,antagonist,657,1142,2
2535,5429,256155,antagonist,728,1142,2
2536,2519,177892,antagonist,23,1143,2
2537,2153,177892,antagonist,75,1143,2
2538,4046,177892,antagonist,126,1143,2
2539,3182,177892,antagonist,295,1143,2
2540,4740,177892,antagonist,383,1143,2
2541,5429,177892,antagonist,728,1143,2
2542,50942,177892,antagonist,1000,1143,2
2543,11561674,347122,antagonist,826,1144,2
2544,9458,4958858,antagonist,911,1146,2
2545,11561674,347120,antagonist,826,1147,2
2546,11561674,347130,antagonist,826,1149,2
2547,60854,177990,antagonist,55,1159,2
2548,3114,177990,antagonist,77,1159,2
2549,2160,177990,antagonist,106,1159,2
2550,657308,177990,antagonist,111,1159,2
2551,4585,177990,antagonist,113,1159,2
2552,4167,177990,antagonist,116,1159,2
2553,2818,177990,antagonist,128,1159,2
2554,5572,177990,antagonist,134,1159,2
2555,4642,177990,antagonist,138,1159,2
2556,4919,177990,antagonist,141,1159,2
2557,3290,177990,antagonist,144,1159,2
2558,154417,177990,antagonist,159,1159,2
2559,2913,177990,antagonist,166,1159,2
2560,3696,177990,antagonist,180,1159,2
2561,6172,177990,antagonist,194,1159,2
2562,444031,177990,antagonist,205,1159,2
2563,21867154,177990,antagonist,216,1159,2
2564,4543,177990,antagonist,227,1159,2
2565,2170,177990,antagonist,230,1159,2
2566,4474,177990,antagonist,279,1159,2
2567,43815,177990,antagonist,332,1159,2
2568,6646,177990,antagonist,340,1159,2
2569,441290,177990,antagonist,343,1159,2
2570,3000322,177990,antagonist,351,1159,2
2571,3042,177990,antagonist,381,1159,2
2572,5593,177990,antagonist,385,1159,2
2573,6834,177990,antagonist,399,1159,2
2574,4011,177990,antagonist,463,1159,2
2575,443879,177990,antagonist,534,1159,2
2576,4634,177990,antagonist,548,1159,2
2577,4927,177990,antagonist,552,1159,2
2578,3100,177990,antagonist,557,1159,2
2579,667468,177990,antagonist,604,1159,2
2580,3354,177990,antagonist,608,1159,2
2581,2995,177990,antagonist,610,1159,2
2582,5002,177990,antagonist,658,1159,2
2583,5281042,177990,antagonist,659,1159,2
2584,60795,177990,antagonist,664,1159,2
2585,21233,177990,antagonist,703,1159,2
2586,441289,177990,antagonist,704,1159,2
2587,72287,177990,antagonist,722,1159,2
2588,5487427,177990,antagonist,725,1159,2
2589,154059,177990,antagonist,745,1159,2
2590,27400,177990,antagonist,833,1159,2
2591,6918558,177990,antagonist,875,1159,2
2592,24199,177990,antagonist,894,1159,2
2593,21855,177990,antagonist,905,1159,2
2594,11434515,177990,antagonist,930,1159,2
2595,11519070,177990,antagonist,960,1159,2
2596,5573,177990,antagonist,966,1159,2
2597,5284550,177990,antagonist,975,1159,2
2598,6433090,177990,antagonist,998,1159,2
2599,5457,177990,antagonist,1031,1159,2
2600,4942,177990,antagonist,1063,1159,2
2601,5472,12083902,antagonist,28,1166,2
2602,60606,12083902,antagonist,358,1166,2
2603,6918456,12083902,antagonist,841,1166,2
2604,3965,291988,antagonist,978,1173,2
